agency_cd,site_no,datetime,93535_00060_00003,93535_00060_00003_cd
USGS,06803495,2013-01-20,42.5,A:e
USGS,06803495,2013-01-21,41.7,A:e
USGS,06803495,2013-01-22,43.3,A:e
USGS,06803495,2013-01-23,39.4,A:e
USGS,06803495,2013-01-24,33.2,A:e
USGS,06803495,2013-01-25,40.7,A:e
USGS,06803495,2013-01-26,45.1,A:e
USGS,06803495,2013-01-27,62.4,A:e
USGS,06803495,2013-01-28,55.1,A:e
USGS,06803495,2013-01-29,55.1,A:e
USGS,06803495,2013-01-30,48.4,A:e
USGS,06803495,2013-01-31,41.2,A:e
USGS,06803495,2013-02-01,41.7,A:e
USGS,06803495,2013-02-02,48.9,A
USGS,06803495,2013-02-03,50.0,A
USGS,06803495,2013-02-04,48.2,A
USGS,06803495,2013-02-05,44.5,A
USGS,06803495,2013-02-06,45.3,A
USGS,06803495,2013-02-07,47.8,A
USGS,06803495,2013-02-08,46.5,A
USGS,06803495,2013-02-09,45.7,A
USGS,06803495,2013-02-10,50.1,A
USGS,06803495,2013-02-11,47.5,A
USGS,06803495,2013-02-12,43.4,A
USGS,06803495,2013-02-13,42.8,A
USGS,06803495,2013-02-14,44.9,A
USGS,06803495,2013-02-15,41.1,A
USGS,06803495,2013-02-16,40.3,A
USGS,06803495,2013-02-17,42.3,A
USGS,06803495,2013-02-18,44.7,A
USGS,06803495,2013-02-19,38.4,A:e
USGS,06803495,2013-02-20,38.3,A:e
USGS,06803495,2013-02-21,47.4,A:e
USGS,06803495,2013-02-22,52.8,A:e
USGS,06803495,2013-02-23,44.1,A:e
USGS,06803495,2013-02-24,48.2,A
USGS,06803495,2013-02-25,48.3,A
USGS,06803495,2013-02-26,46.6,A
USGS,06803495,2013-02-27,46.0,A
USGS,06803495,2013-02-28,45.6,A
USGS,06803495,2013-03-01,43.3,A
USGS,06803495,2013-03-02,40.0,A
USGS,06803495,2013-03-03,43.6,A
USGS,06803495,2013-03-04,45.2,A
USGS,06803495,2013-03-05,45.6,A
USGS,06803495,2013-03-06,42.1,A
USGS,06803495,2013-03-07,44.0,A
USGS,06803495,2013-03-08,43.7,A
USGS,06803495,2013-03-09,58.2,A
USGS,06803495,2013-03-10,106,A
USGS,06803495,2013-03-11,76.2,A
USGS,06803495,2013-03-12,75.9,A
USGS,06803495,2013-03-13,65.1,A
USGS,06803495,2013-03-14,68.5,A
USGS,06803495,2013-03-15,67.3,A
USGS,06803495,2013-03-16,61.4,A
USGS,06803495,2013-03-17,54.6,A
USGS,06803495,2013-03-18,52.0,A
USGS,06803495,2013-03-19,47.2,A
USGS,06803495,2013-03-20,45.4,A
USGS,06803495,2013-03-21,46.0,A
USGS,06803495,2013-03-22,45.5,A
USGS,06803495,2013-03-23,47.3,A
USGS,06803495,2013-03-24,51.7,A
USGS,06803495,2013-03-25,47.4,A
USGS,06803495,2013-03-26,43.6,A
USGS,06803495,2013-03-27,41.8,A
USGS,06803495,2013-03-28,41.7,A
USGS,06803495,2013-03-29,39.6,A
USGS,06803495,2013-03-30,281,A
USGS,06803495,2013-03-31,85.2,A
USGS,06803495,2013-04-01,79.2,A
USGS,06803495,2013-04-02,56.1,A
USGS,06803495,2013-04-03,48.9,A
USGS,06803495,2013-04-04,41.0,A
USGS,06803495,2013-04-05,37.8,A
USGS,06803495,2013-04-06,35.8,A
USGS,06803495,2013-04-07,43.7,A
USGS,06803495,2013-04-08,141,A
USGS,06803495,2013-04-09,134,A
USGS,06803495,2013-04-10,267,A
USGS,06803495,2013-04-11,119,A
USGS,06803495,2013-04-12,76.0,A
USGS,06803495,2013-04-13,58.4,A
USGS,06803495,2013-04-14,57.3,A
USGS,06803495,2013-04-15,56.6,A
USGS,06803495,2013-04-16,53.5,A
USGS,06803495,2013-04-17,193,A
USGS,06803495,2013-04-18,244,A
USGS,06803495,2013-04-19,123,A
USGS,06803495,2013-04-20,77.3,A
USGS,06803495,2013-04-21,72.2,A
USGS,06803495,2013-04-22,567,A
USGS,06803495,2013-04-23,334,A
USGS,06803495,2013-04-24,167,A
USGS,06803495,2013-04-25,95.0,A
USGS,06803495,2013-04-26,70.3,A
USGS,06803495,2013-04-27,60.5,A
USGS,06803495,2013-04-28,53.6,A
USGS,06803495,2013-04-29,49.4,A
USGS,06803495,2013-04-30,45.4,A
USGS,06803495,2013-05-01,160,A
USGS,06803495,2013-05-02,372,A
USGS,06803495,2013-05-03,242,A
USGS,06803495,2013-05-04,153,A
USGS,06803495,2013-05-05,101,A
USGS,06803495,2013-05-06,79.0,A
USGS,06803495,2013-05-07,66.3,A
USGS,06803495,2013-05-08,62.6,A
USGS,06803495,2013-05-09,57.8,A
USGS,06803495,2013-05-10,54.1,A
USGS,06803495,2013-05-11,50.1,A
USGS,06803495,2013-05-12,45.9,A
USGS,06803495,2013-05-13,43.3,A
USGS,06803495,2013-05-14,40.7,A
USGS,06803495,2013-05-15,40.9,A
USGS,06803495,2013-05-16,38.2,A
USGS,06803495,2013-05-17,36.2,A
USGS,06803495,2013-05-18,36.8,A
USGS,06803495,2013-05-19,318,A
USGS,06803495,2013-05-20,101,A
USGS,06803495,2013-05-21,52.5,A
USGS,06803495,2013-05-22,47.4,A
USGS,06803495,2013-05-23,43.6,A
USGS,06803495,2013-05-24,39.5,A
USGS,06803495,2013-05-25,132,A
USGS,06803495,2013-05-26,50.9,A
USGS,06803495,2013-05-27,3150,A
USGS,06803495,2013-05-28,1520,A
USGS,06803495,2013-05-29,1590,A
USGS,06803495,2013-05-30,5390,A
USGS,06803495,2013-05-31,1320,A
USGS,06803495,2013-06-01,614,A
USGS,06803495,2013-06-02,427,A
USGS,06803495,2013-06-03,337,A
USGS,06803495,2013-06-04,285,A:e
USGS,06803495,2013-06-05,317,A
USGS,06803495,2013-06-06,237,A
USGS,06803495,2013-06-07,201,A
USGS,06803495,2013-06-08,268,A
USGS,06803495,2013-06-09,240,A
USGS,06803495,2013-06-10,194,A
USGS,06803495,2013-06-11,165,A
USGS,06803495,2013-06-12,164,A
USGS,06803495,2013-06-13,172,A
USGS,06803495,2013-06-14,162,A
USGS,06803495,2013-06-15,135,A
USGS,06803495,2013-06-16,120,A
USGS,06803495,2013-06-17,112,A
USGS,06803495,2013-06-18,99.4,A
USGS,06803495,2013-06-19,93.9,A
USGS,06803495,2013-06-20,88.6,A
USGS,06803495,2013-06-21,79.2,A
USGS,06803495,2013-06-22,75.8,A
USGS,06803495,2013-06-23,173,A
USGS,06803495,2013-06-24,163,A
USGS,06803495,2013-06-25,113,A
USGS,06803495,2013-06-26,82.0,A
USGS,06803495,2013-06-27,119,A
USGS,06803495,2013-06-28,98.3,A
USGS,06803495,2013-06-29,86.1,A
USGS,06803495,2013-06-30,68.4,A
USGS,06803495,2013-07-01,59.1,A
USGS,06803495,2013-07-02,55.5,A
USGS,06803495,2013-07-03,53.2,A
USGS,06803495,2013-07-04,53.2,A
USGS,06803495,2013-07-05,51.3,A
USGS,06803495,2013-07-06,50.0,A
USGS,06803495,2013-07-07,48.2,A
USGS,06803495,2013-07-08,44.1,A
USGS,06803495,2013-07-09,43.7,A:e
USGS,06803495,2013-07-10,41.9,A:e
USGS,06803495,2013-07-11,38.2,A
USGS,06803495,2013-07-12,36.9,A
USGS,06803495,2013-07-13,37.1,A
USGS,06803495,2013-07-14,35.7,A
USGS,06803495,2013-07-15,33.9,A
USGS,06803495,2013-07-16,33.2,A
USGS,06803495,2013-07-17,33.0,A
USGS,06803495,2013-07-18,35.0,A
USGS,06803495,2013-07-19,37.1,A
USGS,06803495,2013-07-20,36.4,A
USGS,06803495,2013-07-21,35.5,A
USGS,06803495,2013-07-22,35.5,A
USGS,06803495,2013-07-23,88.8,A
USGS,06803495,2013-07-24,40.2,A
USGS,06803495,2013-07-25,35.2,A
USGS,06803495,2013-07-26,35.3,A
USGS,06803495,2013-07-27,33.1,A
USGS,06803495,2013-07-28,33.3,A
USGS,06803495,2013-07-29,125,A
USGS,06803495,2013-07-30,59.8,A
USGS,06803495,2013-07-31,46.3,A
USGS,06803495,2013-08-01,142,A
USGS,06803495,2013-08-02,310,A
USGS,06803495,2013-08-03,100,A
USGS,06803495,2013-08-04,53.9,A
USGS,06803495,2013-08-05,43.2,A
USGS,06803495,2013-08-06,40.0,A
USGS,06803495,2013-08-07,37.7,A
USGS,06803495,2013-08-08,36.7,A
USGS,06803495,2013-08-09,36.7,A
USGS,06803495,2013-08-10,35.4,A
USGS,06803495,2013-08-11,34.8,A
USGS,06803495,2013-08-12,44.8,A
USGS,06803495,2013-08-13,35.2,A
USGS,06803495,2013-08-14,32.6,A
USGS,06803495,2013-08-15,88.6,A
USGS,06803495,2013-08-16,39.8,A
USGS,06803495,2013-08-17,35.4,A
USGS,06803495,2013-08-18,30.8,A
USGS,06803495,2013-08-19,29.0,A
USGS,06803495,2013-08-20,29.3,A
USGS,06803495,2013-08-21,28.8,A
USGS,06803495,2013-08-22,28.2,A
USGS,06803495,2013-08-23,28.6,A
USGS,06803495,2013-08-24,31.2,A
USGS,06803495,2013-08-25,29.9,A
USGS,06803495,2013-08-26,29.6,A
USGS,06803495,2013-08-27,29.5,A
USGS,06803495,2013-08-28,30.1,A
USGS,06803495,2013-08-29,30.3,A
USGS,06803495,2013-08-30,30.0,A
USGS,06803495,2013-08-31,30.9,A
USGS,06803495,2013-09-01,30.7,A
USGS,06803495,2013-09-02,29.5,A
USGS,06803495,2013-09-03,26.5,A
USGS,06803495,2013-09-04,26.0,A
USGS,06803495,2013-09-05,26.7,A
USGS,06803495,2013-09-06,29.3,A
USGS,06803495,2013-09-07,29.5,A
USGS,06803495,2013-09-08,29.0,A
USGS,06803495,2013-09-09,28.2,A
USGS,06803495,2013-09-10,61.1,A
USGS,06803495,2013-09-11,218,A
USGS,06803495,2013-09-12,90.7,A
USGS,06803495,2013-09-13,38.5,A
USGS,06803495,2013-09-14,34.5,A
USGS,06803495,2013-09-15,48.7,A
USGS,06803495,2013-09-16,35.2,A
USGS,06803495,2013-09-17,97.8,A
USGS,06803495,2013-09-18,45.3,A
USGS,06803495,2013-09-19,62.4,A
USGS,06803495,2013-09-20,40.5,A
USGS,06803495,2013-09-21,36.5,A
USGS,06803495,2013-09-22,33.8,A
USGS,06803495,2013-09-23,31.1,A
USGS,06803495,2013-09-24,30.6,A
USGS,06803495,2013-09-25,29.9,A
USGS,06803495,2013-09-26,29.6,A
USGS,06803495,2013-09-27,28.9,A
USGS,06803495,2013-09-28,61.1,A
USGS,06803495,2013-09-29,28.7,A
USGS,06803495,2013-09-30,27.6,A
USGS,06803495,2013-10-01,28.0,A
USGS,06803495,2013-10-02,38.1,A
USGS,06803495,2013-10-03,421,A
USGS,06803495,2013-10-04,1040,A
USGS,06803495,2013-10-05,402,A
USGS,06803495,2013-10-06,128,A
USGS,06803495,2013-10-07,81.4,A
USGS,06803495,2013-10-08,62.1,A
USGS,06803495,2013-10-09,53.0,A
USGS,06803495,2013-10-10,47.3,A
USGS,06803495,2013-10-11,42.1,A
USGS,06803495,2013-10-12,39.6,A
USGS,06803495,2013-10-13,36.9,A
USGS,06803495,2013-10-14,116,A
USGS,06803495,2013-10-15,112,A
USGS,06803495,2013-10-16,71.9,A
USGS,06803495,2013-10-17,56.8,A
USGS,06803495,2013-10-18,47.5,A
USGS,06803495,2013-10-19,43.3,A
USGS,06803495,2013-10-20,41.0,A
USGS,06803495,2013-10-21,39.2,A
USGS,06803495,2013-10-22,40.2,A
USGS,06803495,2013-10-23,36.9,A
USGS,06803495,2013-10-24,35.6,A
USGS,06803495,2013-10-25,35.2,A
USGS,06803495,2013-10-26,35.0,A
USGS,06803495,2013-10-27,33.7,A
USGS,06803495,2013-10-28,34.6,A
USGS,06803495,2013-10-29,39.8,A
USGS,06803495,2013-10-30,40.2,A
USGS,06803495,2013-10-31,35.3,A
USGS,06803495,2013-11-01,33.4,A
USGS,06803495,2013-11-02,32.4,A
USGS,06803495,2013-11-03,30.4,A
USGS,06803495,2013-11-04,31.1,A
USGS,06803495,2013-11-05,262,A
USGS,06803495,2013-11-06,157,A
USGS,06803495,2013-11-07,117,A
USGS,06803495,2013-11-08,78.6,A
USGS,06803495,2013-11-09,61.4,A
USGS,06803495,2013-11-10,54.9,A
USGS,06803495,2013-11-11,54.4,A
USGS,06803495,2013-11-12,49.9,A
USGS,06803495,2013-11-13,49.6,A
USGS,06803495,2013-11-14,47.9,A
USGS,06803495,2013-11-15,48.5,A
USGS,06803495,2013-11-16,49.2,A
USGS,06803495,2013-11-17,47.2,A
USGS,06803495,2013-11-18,45.6,A
USGS,06803495,2013-11-19,45.0,A
USGS,06803495,2013-11-20,43.9,A
USGS,06803495,2013-11-21,44.3,A:e
USGS,06803495,2013-11-22,44.2,A:e
USGS,06803495,2013-11-23,44.2,A:e
USGS,06803495,2013-11-24,42.8,A:e
USGS,06803495,2013-11-25,43.3,A:e
USGS,06803495,2013-11-26,43.0,A:e
USGS,06803495,2013-11-27,42.6,A:e
USGS,06803495,2013-11-28,43.0,A:e
USGS,06803495,2013-11-29,43.8,A:e
USGS,06803495,2013-11-30,44.2,A:e
USGS,06803495,2013-12-01,44.1,A:e
USGS,06803495,2013-12-02,44.0,A:e
USGS,06803495,2013-12-03,43.9,A:e
USGS,06803495,2013-12-04,42.8,A:e
USGS,06803495,2013-12-05,39.9,A:e
USGS,06803495,2013-12-06,38.8,A:e
USGS,06803495,2013-12-07,38.0,A:e
USGS,06803495,2013-12-08,37.7,A:e
USGS,06803495,2013-12-09,38.0,A:e
USGS,06803495,2013-12-10,38.6,A:e
USGS,06803495,2013-12-11,38.8,A:e
USGS,06803495,2013-12-12,38.1,A:e
USGS,06803495,2013-12-13,37.6,A:e
USGS,06803495,2013-12-14,37.9,A:e
USGS,06803495,2013-12-15,38.1,A:e
USGS,06803495,2013-12-16,38.6,A:e
USGS,06803495,2013-12-17,38.8,A:e
USGS,06803495,2013-12-18,39.4,A:e
USGS,06803495,2013-12-19,39.3,A:e
USGS,06803495,2013-12-20,38.0,A:e
USGS,06803495,2013-12-21,37.2,A:e
USGS,06803495,2013-12-22,36.9,A:e
USGS,06803495,2013-12-23,36.6,A:e
USGS,06803495,2013-12-24,38.0,A:e
USGS,06803495,2013-12-25,39.3,A:e
USGS,06803495,2013-12-26,40.2,A:e
USGS,06803495,2013-12-27,40.9,A:e
USGS,06803495,2013-12-28,40.8,A:e
USGS,06803495,2013-12-29,38.8,A:e
USGS,06803495,2013-12-30,40.1,A:e
USGS,06803495,2013-12-31,39.3,A:e
USGS,06803495,2014-01-01,36.4,A:e
USGS,06803495,2014-01-02,35.6,A:e
USGS,06803495,2014-01-03,37.1,A:e
USGS,06803495,2014-01-04,37.6,A:e
USGS,06803495,2014-01-05,37.4,A:e
USGS,06803495,2014-01-06,36.9,A:e
USGS,06803495,2014-01-07,38.2,A:e
USGS,06803495,2014-01-08,38.2,A:e
USGS,06803495,2014-01-09,38.7,A:e
USGS,06803495,2014-01-10,38.7,A:e
USGS,06803495,2014-01-11,39.6,A:e
USGS,06803495,2014-01-12,40.7,A:e
USGS,06803495,2014-01-13,42.0,A:e
USGS,06803495,2014-01-14,42.7,A:e
USGS,06803495,2014-01-15,40.3,A:e
USGS,06803495,2014-01-16,39.2,A:e
USGS,06803495,2014-01-17,38.6,A:e
USGS,06803495,2014-01-18,39.3,A:e
USGS,06803495,2014-01-19,38.1,A:e
USGS,06803495,2014-01-20,37.8,A:e
USGS,06803495,2014-01-21,35.8,A:e
USGS,06803495,2014-01-22,35.3,A:e
USGS,06803495,2014-01-23,35.3,A:e
USGS,06803495,2014-01-24,37.7,A:e
USGS,06803495,2014-01-25,39.3,A:e
USGS,06803495,2014-01-26,39.0,A:e
USGS,06803495,2014-01-27,37.2,A:e
USGS,06803495,2014-01-28,38.0,A:e
USGS,06803495,2014-01-29,39.4,A:e
USGS,06803495,2014-01-30,39.4,A:e
USGS,06803495,2014-01-31,39.2,A:e
USGS,06803495,2014-02-01,37.4,A:e
USGS,06803495,2014-02-02,33.7,A:e
USGS,06803495,2014-02-03,33.0,A:e
USGS,06803495,2014-02-04,30.4,A:e
USGS,06803495,2014-02-05,31.5,A:e
USGS,06803495,2014-02-06,31.3,A:e
USGS,06803495,2014-02-07,31.1,A:e
USGS,06803495,2014-02-08,31.3,A:e
USGS,06803495,2014-02-09,31.5,A:e
USGS,06803495,2014-02-10,31.9,A:e
USGS,06803495,2014-02-11,32.0,A:e
USGS,06803495,2014-02-12,32.8,A:e
USGS,06803495,2014-02-13,33.5,A:e
USGS,06803495,2014-02-14,33.9,A:e
USGS,06803495,2014-02-15,35.8,A:e
USGS,06803495,2014-02-16,33.7,A:e
USGS,06803495,2014-02-17,34.0,A:e
USGS,06803495,2014-02-18,36.0,A:e
USGS,06803495,2014-02-19,36.1,A:e
USGS,06803495,2014-02-20,91.0,A:e
USGS,06803495,2014-02-21,73.6,A:e
USGS,06803495,2014-02-22,64.8,A:e
USGS,06803495,2014-02-23,59.4,A:e
USGS,06803495,2014-02-24,55.7,A:e
USGS,06803495,2014-02-25,50.3,A:e
USGS,06803495,2014-02-26,48.9,A:e
USGS,06803495,2014-02-27,47.4,A:e
USGS,06803495,2014-02-28,45.0,A:e
USGS,06803495,2014-03-01,42.6,A:e
USGS,06803495,2014-03-02,42.3,A:e
USGS,06803495,2014-03-03,43.7,A:e
USGS,06803495,2014-03-04,44.5,A:e
USGS,06803495,2014-03-05,44.3,A:e
USGS,06803495,2014-03-06,44.3,A:e
USGS,06803495,2014-03-07,44.1,A:e
USGS,06803495,2014-03-08,44.0,A:e
USGS,06803495,2014-03-09,42.3,A
USGS,06803495,2014-03-10,46.7,A
USGS,06803495,2014-03-11,52.1,A
USGS,06803495,2014-03-12,45.3,A
USGS,06803495,2014-03-13,39.0,A
USGS,06803495,2014-03-14,41.6,A
USGS,06803495,2014-03-15,41.6,A
USGS,06803495,2014-03-16,41.0,A
USGS,06803495,2014-03-17,36.1,A
USGS,06803495,2014-03-18,36.6,A
USGS,06803495,2014-03-19,36.8,A
USGS,06803495,2014-03-20,35.1,A
USGS,06803495,2014-03-21,34.7,A
USGS,06803495,2014-03-22,34.9,A
USGS,06803495,2014-03-23,32.0,A
USGS,06803495,2014-03-24,32.1,A
USGS,06803495,2014-03-25,32.5,A
USGS,06803495,2014-03-26,35.5,A
USGS,06803495,2014-03-27,39.4,A
USGS,06803495,2014-03-28,37.1,A
USGS,06803495,2014-03-29,37.7,A
USGS,06803495,2014-03-30,36.3,A
USGS,06803495,2014-03-31,35.5,A
USGS,06803495,2014-04-01,35.1,A
USGS,06803495,2014-04-02,36.8,A
USGS,06803495,2014-04-03,45.5,A
USGS,06803495,2014-04-04,46.8,A
USGS,06803495,2014-04-05,39.1,A
USGS,06803495,2014-04-06,37.0,A
USGS,06803495,2014-04-07,36.8,A
USGS,06803495,2014-04-08,37.2,A
USGS,06803495,2014-04-09,36.5,A
USGS,06803495,2014-04-10,35.8,A
USGS,06803495,2014-04-11,34.5,A
USGS,06803495,2014-04-12,34.8,A
USGS,06803495,2014-04-13,412,A
USGS,06803495,2014-04-14,157,A
USGS,06803495,2014-04-15,83.1,A
USGS,06803495,2014-04-16,63.4,A
USGS,06803495,2014-04-17,55.5,A
USGS,06803495,2014-04-18,46.8,A
USGS,06803495,2014-04-19,38.6,A
USGS,06803495,2014-04-20,145,A
USGS,06803495,2014-04-21,135,A
USGS,06803495,2014-04-22,54.3,A
USGS,06803495,2014-04-23,51.0,A
USGS,06803495,2014-04-24,131,A
USGS,06803495,2014-04-25,59.1,A
USGS,06803495,2014-04-26,50.4,A
USGS,06803495,2014-04-27,162,A
USGS,06803495,2014-04-28,93.1,A
USGS,06803495,2014-04-29,159,A
USGS,06803495,2014-04-30,89.2,A
USGS,06803495,2014-05-01,76.0,A
USGS,06803495,2014-05-02,63.9,A
USGS,06803495,2014-05-03,53.3,A
USGS,06803495,2014-05-04,49.2,A
USGS,06803495,2014-05-05,46.5,A
USGS,06803495,2014-05-06,44.8,A
USGS,06803495,2014-05-07,65.9,A
USGS,06803495,2014-05-08,75.3,A
USGS,06803495,2014-05-09,53.9,A
USGS,06803495,2014-05-10,46.2,A
USGS,06803495,2014-05-11,656,A
USGS,06803495,2014-05-12,3400,A
USGS,06803495,2014-05-13,720,A:e
USGS,06803495,2014-05-14,310,A:e
USGS,06803495,2014-05-15,234,A
USGS,06803495,2014-05-16,190,A
USGS,06803495,2014-05-17,161,A
USGS,06803495,2014-05-18,141,A
USGS,06803495,2014-05-19,125,A
USGS,06803495,2014-05-20,111,A
USGS,06803495,2014-05-21,99.7,A
USGS,06803495,2014-05-22,222,A
USGS,06803495,2014-05-23,111,A
USGS,06803495,2014-05-24,103,A
USGS,06803495,2014-05-25,133,A
USGS,06803495,2014-05-26,420,A
USGS,06803495,2014-05-27,342,A
USGS,06803495,2014-05-28,182,A
USGS,06803495,2014-05-29,130,A
USGS,06803495,2014-05-30,98.9,A
USGS,06803495,2014-05-31,160,A
USGS,06803495,2014-06-01,261,A
USGS,06803495,2014-06-02,318,A
USGS,06803495,2014-06-03,286,A
USGS,06803495,2014-06-04,3660,A
USGS,06803495,2014-06-05,1160,A
USGS,06803495,2014-06-06,590,A
USGS,06803495,2014-06-07,1430,A
USGS,06803495,2014-06-08,790,A
USGS,06803495,2014-06-09,454,A
USGS,06803495,2014-06-10,363,A
USGS,06803495,2014-06-11,303,A
USGS,06803495,2014-06-12,256,A
USGS,06803495,2014-06-13,217,A
USGS,06803495,2014-06-14,189,A
USGS,06803495,2014-06-15,234,A
USGS,06803495,2014-06-16,216,A
USGS,06803495,2014-06-17,226,A
USGS,06803495,2014-06-18,156,A
USGS,06803495,2014-06-19,152,A
USGS,06803495,2014-06-20,116,A
USGS,06803495,2014-06-21,963,A
USGS,06803495,2014-06-22,421,A
USGS,06803495,2014-06-23,247,A
USGS,06803495,2014-06-24,192,A
USGS,06803495,2014-06-25,163,A
USGS,06803495,2014-06-26,180,A
USGS,06803495,2014-06-27,240,A
USGS,06803495,2014-06-28,646,A
USGS,06803495,2014-06-29,428,A
USGS,06803495,2014-06-30,314,A
USGS,06803495,2014-07-01,266,A
USGS,06803495,2014-07-02,230,A
USGS,06803495,2014-07-03,198,A
USGS,06803495,2014-07-04,177,A
USGS,06803495,2014-07-05,164,A
USGS,06803495,2014-07-06,142,A
USGS,06803495,2014-07-07,139,A
USGS,06803495,2014-07-08,160,A
USGS,06803495,2014-07-09,114,A
USGS,06803495,2014-07-10,102,A
USGS,06803495,2014-07-11,90.4,A
USGS,06803495,2014-07-12,82.8,A
USGS,06803495,2014-07-13,78.0,A
USGS,06803495,2014-07-14,81.6,A
USGS,06803495,2014-07-15,74.3,A
USGS,06803495,2014-07-16,67.9,A
USGS,06803495,2014-07-17,63.8,A
USGS,06803495,2014-07-18,63.8,A
USGS,06803495,2014-07-19,62.5,A
USGS,06803495,2014-07-20,57.4,A
USGS,06803495,2014-07-21,48.3,A
USGS,06803495,2014-07-22,46.1,A
USGS,06803495,2014-07-23,79.9,A
USGS,06803495,2014-07-24,102,A
USGS,06803495,2014-07-25,100,A
USGS,06803495,2014-07-26,84.8,A
USGS,06803495,2014-07-27,74.7,A
USGS,06803495,2014-07-28,77.5,A
USGS,06803495,2014-07-29,58.9,A
USGS,06803495,2014-07-30,40.9,A
USGS,06803495,2014-07-31,39.0,A
USGS,06803495,2014-08-01,37.9,A
USGS,06803495,2014-08-02,42.3,A
USGS,06803495,2014-08-03,37.9,A
USGS,06803495,2014-08-04,36.5,A
USGS,06803495,2014-08-05,35.9,A
USGS,06803495,2014-08-06,50.6,A
USGS,06803495,2014-08-07,41.1,A
USGS,06803495,2014-08-08,37.9,A
USGS,06803495,2014-08-09,103,A
USGS,06803495,2014-08-10,66.5,A
USGS,06803495,2014-08-11,48.1,A
USGS,06803495,2014-08-12,42.1,A
USGS,06803495,2014-08-13,38.4,A
USGS,06803495,2014-08-14,36.9,A
USGS,06803495,2014-08-15,47.2,A
USGS,06803495,2014-08-16,38.3,A
USGS,06803495,2014-08-17,35.7,A
USGS,06803495,2014-08-18,72.3,A
USGS,06803495,2014-08-19,39.1,A
USGS,06803495,2014-08-20,38.5,A
USGS,06803495,2014-08-21,47.2,A
USGS,06803495,2014-08-22,35.7,A
USGS,06803495,2014-08-23,158,A
USGS,06803495,2014-08-24,214,A
USGS,06803495,2014-08-25,94.4,A
USGS,06803495,2014-08-26,678,A
USGS,06803495,2014-08-27,1390,A
USGS,06803495,2014-08-28,2550,A
USGS,06803495,2014-08-29,2370,A
USGS,06803495,2014-08-30,964,A
USGS,06803495,2014-08-31,855,A
USGS,06803495,2014-09-01,812,A
USGS,06803495,2014-09-02,524,A
USGS,06803495,2014-09-03,417,A
USGS,06803495,2014-09-04,339,A
USGS,06803495,2014-09-05,271,A
USGS,06803495,2014-09-06,229,A
USGS,06803495,2014-09-07,200,A
USGS,06803495,2014-09-08,168,A
USGS,06803495,2014-09-09,472,A
USGS,06803495,2014-09-10,1490,A
USGS,06803495,2014-09-11,361,A
USGS,06803495,2014-09-12,490,A
USGS,06803495,2014-09-13,309,A
USGS,06803495,2014-09-14,244,A
USGS,06803495,2014-09-15,239,A
USGS,06803495,2014-09-16,197,A
USGS,06803495,2014-09-17,171,A
USGS,06803495,2014-09-18,152,A
USGS,06803495,2014-09-19,129,A
USGS,06803495,2014-09-20,337,A
USGS,06803495,2014-09-21,154,A
USGS,06803495,2014-09-22,117,A
USGS,06803495,2014-09-23,128,A
USGS,06803495,2014-09-24,110,A
USGS,06803495,2014-09-25,102,A
USGS,06803495,2014-09-26,90.5,A
USGS,06803495,2014-09-27,81.2,A
USGS,06803495,2014-09-28,73.9,A
USGS,06803495,2014-09-29,69.0,A
USGS,06803495,2014-09-30,747,A
USGS,06803495,2014-10-01,10500,A
USGS,06803495,2014-10-02,1410,A
USGS,06803495,2014-10-03,656,A
USGS,06803495,2014-10-04,488,A
USGS,06803495,2014-10-05,389,A
USGS,06803495,2014-10-06,318,A
USGS,06803495,2014-10-07,273,A
USGS,06803495,2014-10-08,233,A
USGS,06803495,2014-10-09,196,A
USGS,06803495,2014-10-10,170,A
USGS,06803495,2014-10-11,148,A
USGS,06803495,2014-10-12,152,A
USGS,06803495,2014-10-13,199,A
USGS,06803495,2014-10-14,147,A
USGS,06803495,2014-10-15,121,A
USGS,06803495,2014-10-16,108,A
USGS,06803495,2014-10-17,96.1,A
USGS,06803495,2014-10-18,87.5,A
USGS,06803495,2014-10-19,80.9,A
USGS,06803495,2014-10-20,76.5,A
USGS,06803495,2014-10-21,72.3,A
USGS,06803495,2014-10-22,141,A
USGS,06803495,2014-10-23,214,A
USGS,06803495,2014-10-24,129,A
USGS,06803495,2014-10-25,112,A
USGS,06803495,2014-10-26,97.8,A
USGS,06803495,2014-10-27,90.3,A
USGS,06803495,2014-10-28,85.2,A
USGS,06803495,2014-10-29,80.8,A
USGS,06803495,2014-10-30,78.1,A
USGS,06803495,2014-10-31,80.3,A
USGS,06803495,2014-11-01,75.8,A
USGS,06803495,2014-11-02,71.3,A
USGS,06803495,2014-11-03,87.1,A
USGS,06803495,2014-11-04,83.1,A
USGS,06803495,2014-11-05,72.9,A
USGS,06803495,2014-11-06,72.1,A
USGS,06803495,2014-11-07,70.5,A
USGS,06803495,2014-11-08,70.0,A
USGS,06803495,2014-11-09,70.1,A
USGS,06803495,2014-11-10,70.6,A
USGS,06803495,2014-11-11,69.9,A:e
USGS,06803495,2014-11-12,69.0,A:e
USGS,06803495,2014-11-13,66.9,A:e
USGS,06803495,2014-11-14,66.0,A:e
USGS,06803495,2014-11-15,69.7,A:e
USGS,06803495,2014-11-16,63.8,A:e
USGS,06803495,2014-11-17,68.6,A:e
USGS,06803495,2014-11-18,69.6,A:e
